4600,0,2,20727693,5305370
4600,0,3,96264,15318
4600,0,4,92239,14290
4600,0,5,50235,112416
4600,1,0,10577700,4600
4600,1,1,4599,0
4600,1,2,4599,0
4600,1,3,68420,5856
4600,1,4,61913,2214
4600,1,5,27324,112416
4600,2,0,10577700,4600
4600,2,1,10577700,10577700
4600,2,2,21155400,10577700
4600,2,3,79119,7236
4600,2,4,71928,6852
4600,2,5,28884,112416
4600,3,0,10577700,4600
4600,3,1,14744,10147
4600,3,2,45990,10418
4600,3,3,69664,7229
4600,3,4,71629,6433
4600,3,5,31446,112416
4700,0,0,11042650,4700
4700,0,1,5491620,5486932
4700,0,2,21845651,5510194
4700,0,3,95702,15889
4700,0,4,93720,14711
4700,0,5,51454,115216
4700,1,0,11042650,4700
4700,1,1,4699,0
4700,1,2,4699,0
4700,1,3,65570,5960
4700,1,4,64095,2238
4700,1,5,27860,115216
4700,2,0,11042650,4700
4700,2,1,11042650,11042650
4700,2,2,22085300,11042650
4700,2,3,76575,7346
4700,2,4,70779,5278
4700,2,5,29748,115216
4700,3,0,11042650,4700
4700,3,1,15331,10635
4700,3,2,46990,10617
4700,3,3,75618,7440
4700,3,4,69469,6684
4700,3,5,32084,115216
4800,0,0,11517600,4800
4800,0,1,5702293,5697500
4800,0,2,22728064,5666784
4800,0,3,103657,15989
4800,0,4,108973,14797
4800,0,5,52706,118016
4800,1,0,11517600,4800
4800,1,1,4799,0
4800,1,2,4799,0
4800,1,3,70963,6080
4800,1,4,66747,2324
4800,1,5,28480,118016
4800,2,0,11517600,4800
4800,2,1,11517600,11517600
4800,2,2,23035200,11517600
4800,2,3,78728,7300
4800,2,4,76030,7112
4800,2,5,30528,118016
4800,3,0,11517600,4800
4800,3,1,15588,10791
4800,3,2,47990,10854
4800,3,3,72458,7538
4800,3,4,73380,6722
4800,3,5,32930,118016
4900,0,0,12002550,4900
4900,0,1,5974819,5969930
4900,0,2,23686665,6071365
4900,0,3,105568,16581
4900,0,4,103895,15258
4900,0,5,54001,120816
4900,1,0,12002550,4900
4900,1,1,4899,0
4900,1,2,4899,0
4900,1,3,70561,6182
4900,1,4,70523,2358
4900,1,5,29124,120816
4900,2,0,12002550,4900
4900,2,1,12002550,12002550
4900,2,2,24005100,12002550
4900,2,3,75786,7396
4900,2,4,80048,6578
4900,2,5,31284,120816
4900,3,0,12002550,4900
4900,3,1,16103,11209
4900,3,2,48990,10965
4900,3,3,79958,7720
4900,3,4,77986,6926
4900,3,5,33540,120816
5000,0,0,12497500,5000
5000,0,1,6292374,6287383
5000,0,2,24680063,6201548
5000,0,3,115918,16774
5000,0,4,105701,15716
5000,0,5,55213,123616
5000,1,0,12497500,5000
5000,1,1,4999,0
5000,1,2,4999,0
5000,1,3,69894,6290
5000,1,4,65221,2436
5000,1,5,29804,123616
5000,2,0,12497500,5000
5000,2,1,12497500,12497500
5000,2,2,24995000,12497500
5000,2,3,83714,7972
5000,2,4,78600,6148
5000,2,5,32004,123616
5000,3,0,12497500,5000
5000,3,1,16309,11312
5000,3,2,49990,11271
5000,3,3,85345,7929
5000,3,4,85119,6868
5000,3,5,34379,123616
5100,0,0,13002450,5100
5100,0,1,6629389,6624300
5100,0,2,25561287,6577946
5100,0,3,108053,17235
5100,0,4,107819,16032
5100,0,5,56471,126416
5100,1,0,13002450,5100
5100,1,1,5099,0
5100,1,2,5099,0
5100,1,3,74271,6478
5100,1,4,72661,2430
5100,1,5,30540,126416
5100,2,0,13002450,5100
5100,2,1,13002450,13002450
5100,2,2,26004900,13002450
5100,2,3,83214,7998
5100,2,4,78287,7414
5100,2,5,32668,126416
5100,3,0,13002450,5100
5100,3,1,16372,11276
5100,3,2,50990,11429
5100,3,3,77993,8051
5100,3,4,78946,7070
5100,3,5,35305,126416
5200,0,0,13517400,5200
5200,0,1,6716321,6711132
5200,0,2,26551293,6799461
5200,0,3,113098,17461
5200,0,4,104511,16619
5200,0,5,57717,129216
5200,1,0,13517400,5200
5200,1,1,5199,0
5200,1,2,5199,0
5200,1,3,84757,6592
5200,1,4,80355,2460
5200,1,5,31120,129216
5200,2,0,13517400,5200
5200,2,1,13517400,13517400
5200,2,2,27034800,13517400
5200,2,3,81765,7804
5200,2,4,83132,5618
5200,2,5,33488,129216
5200,3,0,13517400,5200
5200,3,1,16846,11647
5200,3,2,51990,11736
5200,3,3,84836,8251
5200,3,4,77962,7213
5200,3,5,35948,129216
5300,0,0,14042350,5300
5300,0,1,7075379,7070087
5300,0,2,27602491,6958053
5300,0,3,113644,17744
5300,0,4,110605,16842
5300,0,5,58962,132016
5300,1,0,14042350,5300
5300,1,1,5299,0
5300,1,2,5299,0
5300,1,3,77936,6706
5300,1,4,74975,2522
5300,1,5,31720,132016
5300,2,0,14042350,5300
5300,2,1,14042350,14042350
5300,2,2,28084700,14042350
5300,2,3,86448,7956
5300,2,4,82336,6440
5300,2,5,34288,132016
5300,3,0,14042350,5300
5300,3,1,17119,11822
5300,3,2,52990,11776
5300,3,3,82347,8357
5300,3,4,80445,7371
5300,3,5,36605,132016
5400,0,0,14577300,5400
5400,0,1,7349532,7344141
5400,0,2,28636296,7260181
5400,0,3,116927,18062
5400,0,4,113432,17103
5400,0,5,60243,134816
5400,1,0,14577300,5400
5400,1,1,5399,0
5400,1,2,5399,0
5400,1,3,83808,6874
5400,1,4,79800,2586
5400,1,5,32380,134816
5400,2,0,14577300,5400
5400,2,1,14577300,14577300
5400,2,2,29154600,14577300
5400,2,3,89236,8104
5400,2,4,84825,6496
5400,2,5,35028,134816
5400,3,0,14577300,5400
5400,3,1,17733,12335
5400,3,2,53990,12243
5400,3,3,88393,8496
5400,3,4,85302,7504
5400,3,5,37426,134816
5500,0,0,15122250,5500
5500,0,1,7508599,7503105
5500,0,2,29788083,7721644
5500,0,3,119343,18467
5500,0,4,111828,17602
5500,0,5,61493,137616
5500,1,0,15122250,5500
5500,1,1,5499,0
5500,1,2,5499,0
5500,1,3,78921,6910
5500,1,4,80080,2702
5500,1,5,33052,137616
5500,2,0,15122250,5500
5500,2,1,15122250,15122250
5500,2,2,30244500,15122250
5500,2,3,89217,9386
5500,2,4,88733,6490
5500,2,5,35756,137616
5500,3,0,15122250,5500
5500,3,1,17902,12405
5500,3,2,54990,12356
5500,3,3,86700,8612
5500,3,4,85241,7678
5500,3,5,38204,137616
5600,0,0,15677200,5600
5600,0,1,7720786,7715191
5600,0,2,30777703,7786699
5600,0,3,125672,18672
5600,0,4,123712,17601
5600,0,5,62875,140416
5600,1,0,15677200,5600
5600,1,1,5599,0
5600,1,2,5599,0
5600,1,3,90934,7046
5600,1,4,75643,2710
5600,1,5,33776,140416
5600,2,0,15677200,5600
5600,2,1,15677200,15677200
5600,2,2,31354400,15677200
5600,2,3,91013,9440
5600,2,4,92351,5810
5600,2,5,36432,140416
5600,3,0,15677200,5600
5600,3,1,18100,12502
5600,3,2,55990,12502
5600,3,3,91745,8914
5600,3,4,86019,7770
5600,3,5,39066,140416
5700,0,0,16242150,5700
5700,0,1,8131400,8125706
5700,0,2,31817517,8072954
5700,0,3,126441,19108
5700,0,4,119622,18050
5700,0,5,63967,143216
5700,1,0,16242150,5700
5700,1,1,5699,0
5700,1,2,5699,0
5700,1,3,85243,7234
5700,1,4,77924,2664
5700,1,5,34452,143216
5700,2,0,16242150,5700
5700,2,1,16242150,16242150
5700,2,2,32484300,16242150
5700,2,3,89543,9180
5700,2,4,89054,8446
5700,2,5,37156,143216
5700,3,0,16242150,5700
5700,3,1,18630,12933
5700,3,2,56990,12746
5700,3,3,94131,8990
5700,3,4,85685,7809
5700,3,5,39806,143216
5800,0,0,16817100,5800
5800,0,1,8480677,8474886
5800,0,2,33129687,8403400
5800,0,3,131086,19381
5800,0,4,120938,18614
5800,0,5,65210,146016
5800,1,0,16817100,5800
5800,1,1,5799,0
5800,1,2,5799,0
5800,1,3,87685,7312
5800,1,4,80979,2752
5800,1,5,35140,146016
5800,2,0,16817100,5800
5800,2,1,16817100,16817100
5800,2,2,33634200,16817100
5800,2,3,90915,9008
5800,2,4,98473,7446
5800,2,5,37868,146016
5800,3,0,16817100,5800
5800,3,1,18842,13045
5800,3,2,57990,13040
5800,3,3,97344,9232
5800,3,4,92035,8084
5800,3,5,40359,146016
5900,0,0,17402050,5900
5900,0,1,8757940,8752045
5900,0,2,34745110,8719987
5900,0,3,128914,20212
5900,0,4,123415,18913
5900,0,5,66590,148816
5900,1,0,17402050,5900
5900,1,1,5899,0
5900,1,2,5899,0
5900,1,3,85768,7422
5900,1,4,87244,2816
5900,1,5,35908,148816
5900,2,0,17402050,5900
5900,2,1,17402050,17402050
5900,2,2,34804100,17402050
5900,2,3,94480,9144
5900,2,4,97044,8750
5900,2,5,38500,148816
5900,3,0,17402050,5900
5900,3,1,19163,13266
5900,3,2,58990,13511
5900,3,3,98102,9286
5900,3,4,93192,8210
5900,3,5,41342,148816
6000,0,0,17997000,6000
6000,0,1,9031921,9025930
6000,0,2,35436093,8972858
6000,0,3,140491,20227
6000,0,4,126661,19051
6000,0,5,67957,151616
6000,1,0,17997000,6000
6000,1,1,5999,0
6000,1,2,5999,0
6000,1,3,91638,7582
6000,1,4,84556,2856
6000,1,5,36656,151616
6000,2,0,17997000,6000
6000,2,1,17997000,17997000
6000,2,2,35994000,17997000
6000,2,3,97604,9000
6000,2,4,98158,8846
6000,2,5,39152,151616
6000,3,0,17997000,6000
6000,3,1,19374,13377
6000,3,2,59990,13635
6000,3,3,100447,9513
6000,3,4,98022,8269
6000,3,5,42164,151616
6100,0,0,18601950,6100
6100,0,1,9363601,9357510
6100,0,2,35971902,9290232
6100,0,3,134464,20890
6100,0,4,135806,19246
6100,0,5,69137,154416
6100,1,0,18601950,6100
6100,1,1,6099,0
6100,1,2,6099,0
6100,1,3,91416,7742
6100,1,4,87630,2878
6100,1,5,37472,154416
6100,2,0,18601950,6100
6100,2,1,18601950,18601950
6100,2,2,37203900,18601950
6100,2,3,104186,9542
6100,2,4,99089,9140
6100,2,5,39736,154416
6100,3,0,18601950,6100
6100,3,1,19935,13836
6100,3,2,60990,14013
6100,3,3,102472,9671
6100,3,4,98579,8510
6100,3,5,43037,154416
6200,0,0,19216900,6200
6200,0,1,9613448,9607255
6200,0,2,37534945,9641579
6200,0,3,135241,21331
6200,0,4,138809,19523
6200,0,5,70336,157216
6200,1,0,19216900,6200
6200,1,1,6199,0
6200,1,2,6199,0
6200,1,3,89619,7822
6200,1,4,85921,2934
6200,1,5,38156,157216
6200,2,0,19216900,6200
6200,2,1,19216900,19216900
6200,2,2,38433800,19216900
6200,2,3,104302,9298
6200,2,4,104818,8880
6200,2,5,40452,157216
6200,3,0,19216900,6200
6200,3,1,20294,14098
6200,3,2,61990,14077
6200,3,3,101139,9818
6200,3,4,98203,8642
6200,3,5,43813,157216
6300,0,0,19841850,6300
6300,0,1,9986140,9979845
6300,0,2,39330956,9870887
6300,0,3,136822,21570
6300,0,4,133882,20379
6300,0,5,71598,160016
6300,1,0,19841850,6300
6300,1,1,6299,0
6300,1,2,6299,0
6300,1,3,94074,7958
6300,1,4,93399,2962
6300,1,5,38740,160016
6300,2,0,19841850,6300
6300,2,1,19841850,19841850
6300,2,2,39683700,19841850
6300,2,3,105987,9510
6300,2,4,98179,8660
6300,2,5,41268,160016
6300,3,0,19841850,6300
6300,3,1,20567,14271
6300,3,2,62990,14377
6300,3,3,102736,9907
6300,3,4,95632,8880
6300,3,5,44381,160016
6400,0,0,20476800,6400
6400,0,1,10327814,10321419
6400,0,2,39629007,10151392
6400,0,3,148858,21871
6400,0,4,138600,20440
6400,0,5,72997,162816
6400,1,0,20476800,6400
6400,1,1,6399,0
6400,1,2,6399,0
6400,1,3,99805,8070
6400,1,4,90157,3022
6400,1,5,39424,162816
6400,2,0,20476800,6400
6400,2,1,20476800,20476800
6400,2,2,40953600,20476800
6400,2,3,100169,10034
6400,2,4,103534,9578
6400,2,5,41984,162816
6400,3,0,20476800,6400
6400,3,1,20584,14188
6400,3,2,63990,14532
6400,3,3,100657,10062
6400,3,4,102817,8854
6400,3,5,45236,162816
6500,0,0,21121750,6500
6500,0,1,10574147,10567657
6500,0,2,41671588,10670976
6500,0,3,155893,22299
6500,0,4,141764,20928
6500,0,5,74180,165616
6500,1,0,21121750,6500
6500,1,1,6499,0
6500,1,2,6499,0
6500,1,3,101719,8194
6500,1,4,100022,3070
6500,1,5,40040,165616
6500,2,0,21121750,6500
6500,2,1,21121750,21121750
6500,2,2,42243500,21121750
6500,2,3,104590,9754
6500,2,4,109317,9620
6500,2,5,42768,165616
6500,3,0,21121750,6500
6500,3,1,21103,14607
6500,3,2,64990,14684
6500,3,3,104759,10256
6500,3,4,101416,8948
6500,3,5,45899,165616
6600,0,0,21776700,6600
6600,0,1,10944656,10938067
6600,0,2,43315836,10910929
6600,0,3,145061,22892
6600,0,4,147876,20964
6600,0,5,75556,168416
6600,1,0,21776700,6600
6600,1,1,6599,0
6600,1,2,6599,0
6600,1,3,103503,8326
6600,1,4,94384,3156
6600,1,5,40756,168416
6600,2,0,21776700,6600
6600,2,1,21776700,21776700
6600,2,2,43553400,21776700
6600,2,3,106071,10084
6600,2,4,104732,7738
6600,2,5,43452,168416
6600,3,0,21776700,6600
6600,3,1,21450,14851
6600,3,2,65990,14837
6600,3,3,106980,10364
6600,3,4,105842,9107
6600,3,5,46700,168416
6700,0,0,22441650,6700
6700,0,1,11218136,11211442
6700,0,2,44112915,11248653
6700,0,3,147651,23268
6700,0,4,147598,21497
6700,0,5,76858,171216
6700,1,0,22441650,6700
6700,1,1,6699,0
6700,1,2,6699,0
6700,1,3,104468,8482
6700,1,4,94726,3206
6700,1,5,41460,171216
6700,2,0,22441650,6700
6700,2,1,22441650,22441650
6700,2,2,44883300,22441650
6700,2,3,114420,10090
6700,2,4,108456,8838
6700,2,5,44148,171216
6700,3,0,22441650,6700
6700,3,1,21778,15080
6700,3,2,66990,14822
6700,3,3,111412,10609
6700,3,4,108775,9381
6700,3,5,47454,171216
6800,0,0,23116600,6800
6800,0,1,11509120,11502332
6800,0,2,45233747,11705233
6800,0,3,161586,23013
6800,0,4,145333,22301
6800,0,5,78084,174016
6800,1,0,23116600,6800
6800,1,1,6799,0
6800,1,2,6799,0
6800,1,3,109082,8542
6800,1,4,101708,3240
6800,1,5,42144,174016
6800,2,0,23116600,6800
6800,2,1,23116600,23116600
6800,2,2,46233200,23116600
6800,2,3,111642,10372
6800,2,4,109811,10160
6800,2,5,44864,174016
6800,3,0,23116600,6800
6800,3,1,22177,15380
6800,3,2,67990,15487
6800,3,3,106200,10688
6800,3,4,106524,9380
6800,3,5,48252,174016
6900,0,0,23801550,6900
6900,0,1,11873870,11866980
6900,0,2,46740725,11962208
6900,0,3,150808,23982
6900,0,4,147329,22535
6900,0,5,79359,176816
6900,1,0,23801550,6900
6900,1,1,6899,0
6900,1,2,6899,0
6900,1,3,110411,8730
6900,1,4,102520,3262
6900,1,5,42896,176816
6900,2,0,23801550,6900
6900,2,1,23801550,23801550
6900,2,2,47603100,23801550
6900,2,3,116895,10634
6900,2,4,111005,9932
6900,2,5,45512,176816
6900,3,0,23801550,6900
6900,3,1,22490,15595
6900,3,2,68990,15569
6900,3,3,114676,10871
6900,3,4,109270,9668
6900,3,5,49065,176816
7000,0,0,24496500,7000
7000,0,1,12223301,12216308
7000,0,2,48076131,12264198
7000,0,3,165143,23973
7000,0,4,154065,22684
7000,0,5,80692,179616
7000,1,0,24496500,7000
7000,1,1,6999,0
7000,1,2,6999,0
7000,1,3,111800,8816
7000,1,4,105491,3342
7000,1,5,43628,179616
7000,2,0,24496500,7000
7000,2,1,24496500,24496500
7000,2,2,48993000,24496500
7000,2,3,123609,12200
7000,2,4,113980,8442
7000,2,5,46180,179616
7000,3,0,24496500,7000
7000,3,1,22652,15655
7000,3,2,69990,15976
7000,3,3,111433,11048
7000,3,4,120770,9641
7000,3,5,49930,179616
7100,0,0,25201450,7100
7100,0,1,12732184,12725091
7100,0,2,50076346,12471872
7100,0,3,167475,24374
7100,0,4,154097,22958
7100,0,5,81999,182416
7100,1,0,25201450,7100
7100,1,1,7099,0
7100,1,2,7099,0
7100,1,3,107911,8980
7100,1,4,104161,3462
7100,1,5,44440,182416
7100,2,0,25201450,7100
7100,2,1,25201450,25201450
7100,2,2,50402900,25201450
7100,2,3,137024,11416
7100,2,4,108937,9416
7100,2,5,46768,182416
7100,3,0,25201450,7100
7100,3,1,23102,16005
7100,3,2,70990,15862
7100,3,3,113966,11147
7100,3,4,112473,9814
7100,3,5,50758,182416
7200,0,0,25916400,7200
7200,0,1,13090318,13083122
7200,0,2,51458452,12802186
7200,0,3,164870,25102
7200,0,4,156898,23611
7200,0,5,83289,185216
7200,1,0,25916400,7200
7200,1,1,7199,0
7200,1,2,7199,0
7200,1,3,113495,9102
7200,1,4,113610,3450
7200,1,5,45232,185216
7200,2,0,25916400,7200
7200,2,1,25916400,25916400
7200,2,2,51832800,25916400
7200,2,3,120753,10924
7200,2,4,112705,10766
7200,2,5,47376,185216
7200,3,0,25916400,7200
7200,3,1,23454,16257
7200,3,2,71990,16380
7200,3,3,120274,11331
7200,3,4,115091,9970
7200,3,5,51564,185216
7300,0,0,26641350,7300
7300,0,1,13489092,13481800
7300,0,2,52479810,13229086
7300,0,3,164125,25340
7300,0,4,166198,23721
7300,0,5,84561,188016
7300,1,0,26641350,7300
7300,1,1,7299,0
7300,1,2,7299,0
7300,1,3,114338,9194
7300,1,4,111646,3418
7300,1,5,45908,188016
7300,2,0,26641350,7300
7300,2,1,26641350,26641350
7300,2,2,53282700,26641350
7300,2,3,120453,11784
7300,2,4,118045,9056
7300,2,5,48100,188016
7300,3,0,26641350,7300
7300,3,1,23771,16474
7300,3,2,72990,16510
7300,3,3,132180,11618
7300,3,4,123225,10139
7300,3,5,52298,188016
7400,0,0,27376300,7400
7400,0,1,13614408,13607014
7400,0,2,53960907,13524395
7400,0,3,175207,25280
7400,0,4,165067,24110
7400,0,5,85770,190816
7400,1,0,27376300,7400
7400,1,1,7399,0
7400,1,2,7399,0
7400,1,3,117707,9372
7400,1,4,117868,3558
7400,1,5,46636,190816
7400,2,0,27376300,7400
7400,2,1,27376300,27376300
7400,2,2,54752600,27376300
7400,2,3,127878,11570
7400,2,4,121476,9864
7400,2,5,48772,190816
7400,3,0,27376300,7400
7400,3,1,24273,16876
7400,3,2,73990,16842
7400,3,3,126467,11626
7400,3,4,113923,10273
7400,3,5,53081,190816
7500,0,0,28121250,7500
7500,0,1,14035840,14028349
7500,0,2,56062524,14135618
7500,0,3,168100,26254
7500,0,4,164145,24733
7500,0,5,87198,193616
7500,1,0,28121250,7500
7500,1,1,7499,0
7500,1,2,7499,0
7500,1,3,114492,9496
7500,1,4,113349,3564
7500,1,5,47376,193616
7500,2,0,28121250,7500
7500,2,1,28121250,28121250
7500,2,2,56242500,28121250
7500,2,3,123753,11254
7500,2,4,126767,9442
7500,2,5,49432,193616
7500,3,0,28121250,7500
7500,3,1,24350,16852
7500,3,2,74990,17080
7500,3,3,125557,11799
7500,3,4,113836,10403
7500,3,5,53780,193616
7600,0,0,28876200,7600
7600,0,1,14242673,14235083
7600,0,2,56574555,14444575
7600,0,3,177454,26689
7600,0,4,174103,24716
7600,0,5,88411,196416
7600,1,0,28876200,7600
7600,1,1,7599,0
7600,1,2,7599,0
7600,1,3,123730,9550
7600,1,4,117996,3574
7600,1,5,48176,196416
7600,2,0,28876200,7600
7600,2,1,28876200,28876200
7600,2,2,57752400,28876200
7600,2,3,131208,11426
7600,2,4,128279,11326
7600,2,5,50032,196416
7600,3,0,28876200,7600
7600,3,1,24522,16925
7600,3,2,75990,17003
7600,3,3,137903,11970
7600,3,4,119997,10570
7600,3,5,54576,196416
7700,0,0,29641150,7700
7700,0,1,14721718,14714025
7700,0,2,58581691,14913644
7700,0,3,172352,26955
7700,0,4,164800,25582
7700,0,5,89763,199216
7700,1,0,29641150,7700
7700,1,1,7699,0
7700,1,2,7699,0
7700,1,3,127823,9748
7700,1,4,113229,3658
7700,1,5,49016,199216
7700,2,0,29641150,7700
7700,2,1,29641150,29641150
7700,2,2,59282300,29641150
7700,2,3,131127,11550
7700,2,4,131756,10744
7700,2,5,50592,199216
7700,3,0,29641150,7700
7700,3,1,24893,17197
7700,3,2,76990,17026
7700,3,3,126386,12164
7700,3,4,130969,10678
7700,3,5,55388,199216
7800,0,0,30416100,7800
7800,0,1,15137393,15129597
7800,0,2,60613828,15266748
7800,0,3,180002,27188
7800,0,4,182717,25355
7800,0,5,91075,202016
7800,1,0,30416100,7800
7800,1,1,7799,0
7800,1,2,7799,0
7800,1,3,117465,9832
7800,1,4,115660,3758
7800,1,5,49780,202016
7800,2,0,30416100,7800
7800,2,1,30416100,30416100
7800,2,2,60832200,30416100
7800,2,3,131499,13000
7800,2,4,127970,11346
7800,2,5,51228,202016
7800,3,0,30416100,7800
7800,3,1,25452,17655
7800,3,2,77990,17294
7800,3,3,131519,12256
7800,3,4,121533,10838
7800,3,5,56233,202016
7900,0,0,31201050,7900
7900,0,1,15539832,15531941
7900,0,2,61943958,15533056
7900,0,3,186587,27722
7900,0,4,181984,25747
7900,0,5,92367,204816
7900,1,0,31201050,7900
7900,1,1,7899,0
7900,1,2,7899,0
7900,1,3,128668,10028
7900,1,4,122837,3832
7900,1,5,50600,204816
7900,2,0,31201050,7900
7900,2,1,31201050,31201050
7900,2,2,62402100,31201050
7900,2,3,144235,12230
7900,2,4,134074,9384
7900,2,5,51808,204816
7900,3,0,31201050,7900
7900,3,1,25674,17777
7900,3,2,78990,17823
7900,3,3,134510,12534
7900,3,4,130034,10929
7900,3,5,57052,204816
8000,0,0,31996000,8000
8000,0,1,16409007,16401016
8000,0,2,62720159,15864893
8000,0,3,177397,28057
8000,0,4,187159,26022
8000,0,5,93614,207616
8000,1,0,31996000,8000
8000,1,1,7999,0
8000,1,2,7999,0
8000,1,3,117144,10140
8000,1,4,115914,3834
8000,1,5,51456,207616
8000,2,0,31996000,8000
8000,2,1,31996000,31996000
8000,2,2,63992000,31996000
8000,2,3,142393,13454
8000,2,4,125858,11478
8000,2,5,52352,207616
8000,3,0,31996000,8000
8000,3,1,26088,18091
8000,3,2,79990,18194
8000,3,3,132740,12645
8000,3,4,129330,11183
8000,3,5,57948,207616
8100,0,0,32800950,8100
8100,0,1,16435889,16427795
8100,0,2,63876813,16386140
8100,0,3,189486,28277
8100,0,4,180566,26919
8100,0,5,95000,210416
8100,1,0,32800950,8100
8100,1,1,8099,0
8100,1,2,8099,0
8100,1,3,122001,10224
8100,1,4,117680,3860
8100,1,5,52336,210416
8100,2,0,32800950,8100
8100,2,1,32800950,32800950
8100,2,2,65601900,32800950
8100,2,3,142349,12632
8100,2,4,135267,11840
8100,2,5,52872,210416
8100,3,0,32800950,8100
8100,3,1,26269,18171
8100,3,2,80990,18290
8100,3,3,134818,12800
8100,3,4,139489,11104
8100,3,5,58772,210416
8200,0,0,33615900,8200
8200,0,1,16930639,16922448
8200,0,2,66223323,16867762
8200,0,3,184702,29010
8200,0,4,187511,27053
8200,0,5,96297,213232
8200,1,0,33615900,8200
8200,1,1,8199,0
8200,1,2,8199,0
8200,1,3,120436,10376
8200,1,4,120261,3956
8200,1,5,53268,213232
8200,2,0,33615900,8200
8200,2,1,33615900,33615900
8200,2,2,67231800,33615900
8200,2,3,144192,14338
8200,2,4,135740,12298
8200,2,5,53348,213232
8200,3,0,33615900,8200
8200,3,1,26715,18520
8200,3,2,81990,18333
8200,3,3,137251,12939
8200,3,4,129165,11359
8200,3,5,59770,213232
8300,0,0,34440850,8300
8300,0,1,17321207,17312913
8300,0,2,68226079,16887576
8300,0,3,202535,29039
8300,0,4,194373,27124
8300,0,5,97561,216232
8300,1,0,34440850,8300
8300,1,1,8299,0
8300,1,2,8299,0
8300,1,3,133293,10500
8300,1,4,124021,3954
8300,1,5,53704,216232
8300,2,0,34440850,8300
8300,2,1,34440850,34440850
8300,2,2,68881700,34440850
8300,2,3,140557,12886
8300,2,4,135165,12228
8300,2,5,54412,216232
8300,3,0,34440850,8300
8300,3,1,26961,18662
8300,3,2,82990,18501
8300,3,3,148416,13126
8300,3,4,130486,11283
8300,3,5,60363,216232
8400,0,0,35275800,8400
8400,0,1,17732932,17724539
8400,0,2,69451331,17491696
8400,0,3,193743,29547
8400,0,4,191718,27687
8400,0,5,98923,219232
8400,1,0,35275800,8400
8400,1,1,8399,0
8400,1,2,8399,0
8400,1,3,135931,10656
8400,1,4,128809,4026
8400,1,5,54224,219232
8400,2,0,35275800,8400
8400,2,1,35275800,35275800
8400,2,2,70551600,35275800
8400,2,3,139708,12600
8400,2,4,156820,11896
8400,2,5,55392,219232
8400,3,0,35275800,8400
8400,3,1,27329,18931
8400,3,2,83990,19129
8400,3,3,140925,13189
8400,3,4,146880,11740
8400,3,5,61064,219232
8500,0,0,36120750,8500
8500,0,1,18277718,18269229
8500,0,2,71570079,18053141
8500,0,3,196203,29768
8500,0,4,192860,28076
8500,0,5,100259,222232
8500,1,0,36120750,8500
8500,1,1,8499,0
8500,1,2,8499,0
8500,1,3,140089,10780
8500,1,4,134682,4092
8500,1,5,54772,222232
8500,2,0,36120750,8500
8500,2,1,36120750,36120750
8500,2,2,72241500,36120750
8500,2,3,145137,12748
8500,2,4,142231,9136
8500,2,5,56344,222232
8500,3,0,36120750,8500
8500,3,1,27635,19137
8500,3,2,84990,19165
8500,3,3,146833,13413
8500,3,4,139423,11810
8500,3,5,61747,222232
8600,0,0,36975700,8600
8600,0,1,18472035,18463441
8600,0,2,73177490,18681758
8600,0,3,194953,30532
8600,0,4,196087,28787
8600,0,5,101620,225232
8600,1,0,36975700,8600
8600,1,1,8599,0
8600,1,2,8599,0
8600,1,3,134829,10886
8600,1,4,136048,4152
8600,1,5,55356,225232
8600,2,0,36975700,8600
8600,2,1,36975700,36975700
8600,2,2,73951400,36975700
8600,2,3,148370,14356
8600,2,4,138645,10966
8600,2,5,57260,225232
8600,3,0,36975700,8600
8600,3,1,28121,19525
8600,3,2,85990,19102
8600,3,3,152501,13524
8600,3,4,141710,11996
8600,3,5,62519,225232
8700,0,0,37840650,8700
8700,0,1,18754425,18745729
8700,0,2,75046273,19066399
8700,0,3,203872,30406
8700,0,4,196424,28983
8700,0,5,102903,228232
8700,1,0,37840650,8700
8700,1,1,8699,0
8700,1,2,8699,0
8700,1,3,140327,10926
8700,1,4,127099,4168
8700,1,5,56028,228232
8700,2,0,37840650,8700
8700,2,1,37840650,37840650
8700,2,2,75681300,37840650
8700,2,3,152969,13272
8700,2,4,146155,10582
8700,2,5,58088,228232
8700,3,0,37840650,8700
8700,3,1,28273,19576
8700,3,2,86990,19688
8700,3,3,145795,13773
8700,3,4,147918,12230
8700,3,5,63329,228232
8800,0,0,38715600,8800
8800,0,1,19605826,19597034
8800,0,2,74835495,19261650
8800,0,3,204909,31201
8800,0,4,194403,29115
8800,0,5,104212,231232
8800,1,0,38715600,8800
8800,1,1,8799,0
8800,1,2,8799,0
8800,1,3,134689,11208
8800,1,4,130886,4202
8800,1,5,56560,231232
8800,2,0,38715600,8800
8800,2,1,38715600,38715600
8800,2,2,77431200,38715600
8800,2,3,147202,13396
8800,2,4,147405,12244
8800,2,5,59056,231232
8800,3,0,38715600,8800
8800,3,1,28670,19873
8800,3,2,87990,19708
8800,3,3,152649,13887
8800,3,4,153907,12223
8800,3,5,63968,231232
8900,0,0,39600550,8900
8900,0,1,19891534,19882649
8900,0,2,78560372,19577191
8900,0,3,206135,31449
8900,0,4,194932,29767
8900,0,5,105683,234232
8900,1,0,39600550,8900
8900,1,1,8899,0
8900,1,2,8899,0
8900,1,3,134357,11266
8900,1,4,143116,4306
8900,1,5,57172,234232
8900,2,0,39600550,8900
